Round ID,Bet Amount,Total Win/Loss,Valid Bet Amt,Login Name
ugs-2212077255,5,-5,0,sss_aayy136688
ugs-2212077234,20,-20,0,sss_fyeste
ugs-2212077226,1,-0.7,0,sss_malaal1
ugs-2212077155,1,-1,0,sss_1041667203
ugs-2212077163,5,-5,0,sss_aayy136688
ugs-2212077169,20,-20,0,sss_fyeste
ugs-2212077133,10,-10,0,sss_lfy1616
ugs-2212077122,5,-5,0,sss_abcd1986
ugs-2212077110,20,-20,0,sss_fyeste
ugs-2212077115,1,-0.7,0,sss_malaal1
ugs-2212077080,1,-1,0,sss_1041667203
ugs-2212077087,5,-5,0,sss_aayy136688
ugs-2212077004,1,-1,0,sss_1041667203
ugs-2212077002,5,-5,0,sss_aayy136688
ugs-2212077014,5,-5,0,sss_abcd1986
ugs-2212077030,20,4,0,sss_fyeste
ugs-2212077003,10,-10,0,sss_lfy1616
ugs-2212076995,1,-1,0,sss_malaal1
ugs-2212076943,20,4,0,sss_fyeste
ugs-2212076916,5,-5,0,sss_aayy136688
ugs-2212076881,1,-0.4,0,sss_malaal1
ugs-2212076877,5,-5,0,sss_abcd1986
ugs-2212076814,10,-10,0,sss_lfy1616
ugs-2212076821,5,-5,0,sss_aayy136688
ugs-2212076760,1,-1,0,sss_malaal1
ugs-2212076715,5,-5,0,sss_aayy136688
ugs-2212076675,5,-2,0,sss_abcd1986
ugs-2212076640,1,-1,0,sss_malaal1
ugs-2212076620,5,-5,0,sss_aayy136688
ugs-2212076586,20,-20,0,sss_fyeste
ugs-2212076526,10,50,0,sss_lfy1616
ugs-2212076511,20,-20,0,sss_fyeste
ugs-2212076504,5,-5,0,sss_aayy136688
ugs-2212076505,1,-0.7,0,sss_malaal1
ugs-2212076442,20,-20,0,sss_fyeste
ugs-2212076412,10,-10,0,sss_lfy1616
ugs-2212076414,5,-5,0,sss_aayy136688
ugs-2212076378,1,-0.7,0,sss_malaal1
ugs-2212076349,20,-20,0,sss_fyeste
ugs-2212076311,10,-10,0,sss_lfy1616
ugs-2212076276,20,-20,0,sss_fyeste
ugs-2212076287,5,-5,0,sss_aayy136688
ugs-2212076251,1,-0.4,0,sss_malaal1
ugs-2212076185,10,-10,0,sss_lfy1616
ugs-2212076211,20,-20,0,sss_fyeste
ugs-2212076150,5,-5,0,sss_aayy136688
ugs-2212076118,20,-20,0,sss_fyeste
ugs-2212076130,1,-1,0,sss_malaal1
ugs-2212076085,10,-10,0,sss_lfy1616
ugs-2212076074,1,-1,0,sss_yujingtao007
ugs-2212076037,20,-20,0,sss_fyeste
ugs-2212075982,1,-1,0,sss_yujingtao007
ugs-2212075988,1,-0.7,0,sss_malaal1
ugs-2212075965,20,-20,0,sss_fyeste
ugs-2212075933,1,-1,0,sss_1041667203
ugs-2212075926,5,-5,0,sss_aayy136688
ugs-2212075893,1,-1,0,sss_yujingtao007
ugs-2212075869,1,-1,0,sss_malaal1
ugs-2212075835,1,-1,0,sss_1041667203
ugs-2212075833,5,-5,0,sss_aayy136688
ugs-2212075847,20,-20,0,sss_fyeste
ugs-2212075800,1,-1,0,sss_yujingtao007
ugs-2212075750,20,-20,0,sss_fyeste
ugs-2212075744,1,-1,0,sss_malaal1
ugs-2212075726,1,-1,0,sss_1041667203
ugs-2212075687,20,-20,0,sss_fyeste
ugs-2212075615,1,-1,0,sss_1041667203
ugs-2212075614,20,-20,0,sss_fyeste
ugs-2212075507,1,-1,0,sss_1041667203
ugs-2212075523,5,-5,0,sss_malaal1
ugs-2212075525,20,212,0,sss_fyeste
ugs-2212075479,5,36,0,sss_aayy136688
ugs-2212075447,20,30,0,sss_fyeste
ugs-2212075404,5,-5,0,sss_malaal1
ugs-2212075368,20,-12,0,sss_fyeste
ugs-2212075359,5,-4.5,0,sss_aayy136688
ugs-2212075292,20,-20,0,sss_fyeste
ugs-2212075276,5,-5,0,sss_malaal1
ugs-2212075201,20,204,0,sss_fyeste
ugs-2212075185,1,-1,0,sss_1041667203
ugs-2212075158,5,-5,0,sss_aayy136688
ugs-2212075113,5,-5,0,sss_malaal1
ugs-2212075086,1,-1,0,sss_1041667203
ugs-2212075045,20,-20,0,sss_fyeste
ugs-2212074995,5,-5,0,sss_aayy136688
ugs-2212074979,5,-5,0,sss_malaal1
ugs-2212074969,1,-1,0,sss_1041667203
ugs-2212074959,100,-100,0,sss_18651675752
ugs-2212074950,20,-2,0,sss_fyeste
ugs-2212074913,1,19,0,sss_yujingtao007
ugs-2212074887,20,-20,0,sss_fyeste
ugs-2212074866,1,-1,0,sss_1041667203
ugs-2212074839,5,-5,0,sss_malaal1
ugs-2212074834,5,-5,0,sss_aayy136688
ugs-2212074773,5,27,0,sss_abcd1986
ugs-2212074746,1,-1,0,sss_1041667203
ugs-2212074709,5,-5,0,sss_malaal1
ugs-2212074693,5,-5,0,sss_aayy136688
ugs-2212074651,5,-5,0,sss_abcd1986
ugs-2212074637,1,-1,0,sss_1041667203
ugs-2212074609,20,-20,0,sss_fyeste
ugs-2212074576,5,-5,0,sss_aayy136688
ugs-2212074568,5,-5,0,sss_malaal1
ugs-2212074528,1,-1,0,sss_1041667203
ugs-2212074530,20,-20,0,sss_fyeste
ugs-2212074470,1,3,0,sss_yujingtao007
ugs-2212074465,5,-5,0,sss_aayy136688
ugs-2212074408,20,-20,0,sss_fyeste
ugs-2212074419,5,-2,0,sss_malaal1
ugs-2212074360,1,0.6,0,sss_1041667203
ugs-2212074350,5,5,0,sss_abcd1986
ugs-2212074315,1,-1,0,sss_yujingtao007
ugs-2212074283,5,-5,0,sss_aayy136688
ugs-2212074266,5,-5,0,sss_malaal1
ugs-2212074234,1,-1,0,sss_1041667203
ugs-2212074196,1,-1,0,sss_yujingtao007
ugs-2212074203,5,-5,0,sss_abcd1986
ugs-2212074153,5,0,0,sss_aayy136688
ugs-2212074124,1,-1,0,sss_1041667203
ugs-2212074039,1,-0.4,0,sss_malaal1
ugs-2212074009,1,-1,0,sss_1041667203
ugs-2212073939,1,-1,0,sss_yujingtao007
ugs-2212073950,5,-4,0,sss_aayy136688
ugs-2212073901,1,-1,0,sss_1041667203
ugs-2212073928,1,-1,0,sss_malaal1
ugs-2212073807,5,5,0,sss_abcd1986
ugs-2212073841,5,-4,0,sss_aayy136688
ugs-2212073786,1,-1,0,sss_1041667203
ugs-2212073733,1,-1,0,sss_yujingtao007
ugs-2212073752,1,-1,0,sss_malaal1
ugs-2212073654,5,6,0,sss_aayy136688
ugs-2212073629,1,0.8,0,sss_1041667203
ugs-2212073616,1,-0.4,0,sss_malaal1
ugs-2212073575,5,-2.5,0,sss_abcd1986
ugs-2212073545,5,-5,0,sss_aayy136688
ugs-2212073504,1,-1,0,sss_malaal1
ugs-2212073468,1,1,0,sss_1041667203
ugs-2212073453,5,-5,0,sss_aayy136688
ugs-2212073419,5,-5,0,sss_abcd1986
ugs-2212073359,1,-1,0,sss_1041667203
ugs-2212073352,5,-5,0,sss_aayy136688
ugs-2212073371,1,-0.7,0,sss_malaal1
ugs-2212073257,1,-1,0,sss_malaal1
ugs-2212073268,5,-5,0,sss_abcd1986
ugs-2212073236,5,-1,0,sss_aayy136688
ugs-2212073199,1,0.2,0,sss_1041667203
ugs-2212073150,1,-1,0,sss_malaal1
ugs-2212073145,5,-5,0,sss_aayy136688
ugs-2212073104,5,-5,0,sss_abcd1986
ugs-2212073056,1,0.9,0,sss_1041667203
ugs-2212073051,5,-5,0,sss_aayy136688
ugs-2212073033,1,-1,0,sss_malaal1
ugs-2212072967,5,-5,0,sss_abcd1986
ugs-2212072943,5,-5,0,sss_aayy136688
ugs-2212072873,1,-1,0,sss_malaal1
ugs-2212072856,5,-5,0,sss_aayy136688
ugs-2212072783,5,-5,0,sss_abcd1986
ugs-2212072731,1,-1,0,sss_malaal1
ugs-2212072692,10,-10,0,sss_lfy1616
ugs-2212072700,5,-5,0,sss_aayy136688
ugs-2212072627,5,-5,0,sss_abcd1986
ugs-2212072591,1,-1,0,sss_malaal1
ugs-2212072611,5,-5,0,sss_aayy136688
ugs-2212072583,10,-10,0,sss_lfy1616
ugs-2212072485,5,-5,0,sss_abcd1986
ugs-2212072450,10,-10,0,sss_lfy1616
ugs-2212072453,1,-1,0,sss_malaal1
ugs-2212072390,100,0,0,sss_18651675752
ugs-2212072356,10,-10,0,sss_lfy1616
ugs-2212072320,1,-0.7,0,sss_malaal1
ugs-2212072299,5,-5,0,sss_abcd1986
ugs-2212072284,100,-100,0,sss_18651675752
ugs-2212072200,10,-10,0,sss_lfy1616
ugs-2212072189,100,-100,0,sss_18651675752
ugs-2212072162,1,-1,0,sss_malaal1
ugs-2212072061,10,-10,0,sss_lfy1616
ugs-2212072087,100,-100,0,sss_18651675752
ugs-2212072073,5,-5,0,sss_abcd1986
ugs-2212072029,1,-1,0,sss_malaal1
ugs-2212071958,10,-10,0,sss_lfy1616
ugs-2212071987,100,-100,0,sss_18651675752
ugs-2212071940,5,-5,0,sss_aayy136688
ugs-2212071921,1,-1,0,sss_malaal1
ugs-2212071897,100,-100,0,sss_18651675752
ugs-2212071848,1,-1,0,sss_yujingtao007
ugs-2212071844,5,-5,0,sss_aayy136688
ugs-2212071808,100,-100,0,sss_18651675752
ugs-2212071794,1,-0.4,0,sss_malaal1
ugs-2212071749,10,-10,0,sss_lfy1616
ugs-2212071767,5,-5,0,sss_abcd1986
ugs-2212071715,1,-1,0,sss_yujingtao007
ugs-2212071707,100,-100,0,sss_18651675752
ugs-2212071742,5,-5,0,sss_aayy136688
ugs-2212071665,1,-1,0,sss_malaal1
ugs-2212071641,1,-1,0,sss_yujingtao007
ugs-2212071623,100,-100,0,sss_18651675752
ugs-2212071639,10,-10,0,sss_lfy1616
ugs-2212071534,10,-10,0,sss_lfy1616
ugs-2212071538,1,0.5,0,sss_malaal1
ugs-2212071450,10,-10,0,sss_lfy1616
ugs-2212071468,5,-3,0,sss_aayy136688
ugs-2212071378,5,-5,0,sss_abcd1986
ugs-2212071385,5,-5,0,sss_aayy136688
ugs-2212071344,10,-10,0,sss_lfy1616
ugs-2212071296,5,-5,0,sss_aayy136688
ugs-2212071227,5,-5,0,sss_aayy136688
ugs-2212071153,10,-10,0,sss_lfy1616
ugs-2212071136,5,-5,0,sss_aayy136688
ugs-2212070962,10,-10,0,sss_lfy1616
ugs-2212070960,5,-3,0,sss_aayy136688
ugs-2212070855,1,32.5,0,sss_malaal1
ugs-2212070826,5,2,0,sss_abcd1986
ugs-2212070793,10,-10,0,sss_lfy1616
ugs-2212070801,5,4,0,sss_aayy136688
ugs-2212070743,1,-1,0,sss_malaal1
ugs-2212070702,10,-10,0,sss_lfy1616
ugs-2212070608,1,-0.7,0,sss_malaal1
ugs-2212070585,10,-10,0,sss_lfy1616
ugs-2212070494,1,-1,0,sss_malaal1
ugs-2212070499,5,-5,0,sss_abcd1986
ugs-2212070441,10,-10,0,sss_lfy1616
ugs-2212070388,5,-5,0,sss_aayy136688
ugs-2212070312,10,-10,0,sss_lfy1616
ugs-2212070280,5,-4,0,sss_aayy136688
ugs-2212070176,5,-3.5,0,sss_aayy136688
ugs-2212070106,5,-5,0,sss_aayy136688
ugs-2212069973,10,70,0,sss_lfy1616
ugs-2212069878,1,15,0,sss_malaal1
ugs-2212069850,10,-10,0,sss_lfy1616
ugs-2212069774,1,-1,0,sss_malaal1
ugs-2212069663,1,-0.7,0,sss_malaal1
ugs-2212069555,1,-1,0,sss_malaal1
ugs-2212069461,10,90,0,sss_lfy1616
ugs-2212069425,1,0.2,0,sss_malaal1
ugs-2212069284,1,-0.4,0,sss_malaal1
ugs-2212069268,10,-10,0,sss_lfy1616
ugs-2212069162,10,-10,0,sss_lfy1616
ugs-2212069180,1,-1,0,sss_malaal1
ugs-2212069164,1,137,0,sss_1041667203
ugs-2212069113,5,140,0,sss_aayy136688
ugs-2212069074,1,-1,0,sss_1041667203
ugs-2212069059,1,-1,0,sss_malaal1
ugs-2212069012,5,-5,0,sss_aayy136688
ugs-2212068968,1,-1,0,sss_1041667203
ugs-2212068951,1,-1,0,sss_malaal1
ugs-2212068938,10,0,0,sss_lfy1616
ugs-2212068893,5,-5,0,sss_aayy136688
ugs-2212068859,1,-0.4,0,sss_1041667203
ugs-2212068843,1,-1,0,sss_malaal1
ugs-2212068825,5,-5,0,sss_aayy136688
ugs-2212068769,1,-1,0,sss_1041667203
ugs-2212068731,10,-10,0,sss_lfy1616
ugs-2212068737,1,-1,0,sss_malaal1
ugs-2212068714,5,35,0,sss_abcd1986
ugs-2212068670,1,-1,0,sss_1041667203
ugs-2212068673,5,-4,0,sss_aayy136688
ugs-2212068619,1,-0.4,0,sss_malaal1
ugs-2212068566,1,-1,0,sss_1041667203
ugs-2212068469,1,-1,0,sss_1041667203
ugs-2212068470,5,-5,0,sss_abcd1986
ugs-2212068474,1,-1,0,sss_malaal1
ugs-2212068377,1,-1,0,sss_malaal1
ugs-2212068372,10,90,0,sss_lfy1616
ugs-2212068355,5,-4,0,sss_aayy136688
ugs-2212068342,1,1.4,0,sss_1041667203
ugs-2212068269,1,-1,0,sss_malaal1
ugs-2212068281,5,-5,0,sss_abcd1986
ugs-2212068245,1,-1,0,sss_1041667203
ugs-2212068185,5,-5,0,sss_aayy136688
ugs-2212068138,10,-10,0,sss_lfy1616
ugs-2212068158,1,-1,0,sss_malaal1
ugs-2212068151,1,-1,0,sss_1041667203
ugs-2212068058,10,-10,0,sss_lfy1616
ugs-2212068055,5,-5,0,sss_aayy136688
ugs-2212068046,1,-1,0,sss_cctv0009
ugs-2212068023,1,0,0,sss_1041667203
ugs-2212068028,1,-0.4,0,sss_malaal1
ugs-2212067962,5,-5,0,sss_abcd1986
ugs-2212067950,1,-1,0,sss_cctv0009
ugs-2212067937,5,-5,0,sss_aayy136688
ugs-2212067917,1,-1,0,sss_1041667203
ugs-2212067906,1,-1,0,sss_malaal1
ugs-2212067859,10,-10,0,sss_lfy1616
ugs-2212067840,5,-5,0,sss_abcd1986
ugs-2212067861,1,-1,0,sss_cctv0009
ugs-2212067814,1,-1,0,sss_1041667203
ugs-2212067823,5,-5,0,sss_aayy136688
ugs-2212067788,1,-1,0,sss_malaal1
ugs-2212067732,5,-5,0,sss_aayy136688
ugs-2212067687,1,-1,0,sss_cctv0009
ugs-2212067681,1,-0.2,0,sss_1041667203
ugs-2212067664,1,-1,0,sss_malaal1
ugs-2212067621,10,-10,0,sss_lfy1616
ugs-2212067604,5,-5,0,sss_aayy136688
ugs-2212067616,5,-5,0,sss_abcd1986
ugs-2212067575,1,-1,0,sss_1041667203
ugs-2212067545,1,-1,0,sss_cctv0009
ugs-2212067523,1,-0.4,0,sss_malaal1
ugs-2212067509,10,-10,0,sss_lfy1616
ugs-2212067491,5,-5,0,sss_aayy136688
ugs-2212067447,1,-1,0,sss_cctv0009
ugs-2212067449,1,-0.1,0,sss_1041667203
ugs-2212067382,10,-10,0,sss_lfy1616
ugs-2212067381,5,-5,0,sss_aayy136688
ugs-2212067358,1,-1,0,sss_cctv0009
ugs-2212067362,1,-0.4,0,sss_malaal1
ugs-2212067350,1,-1,0,sss_1041667203
ugs-2212067312,5,-2,0,sss_abcd1986
ugs-2212067274,5,-5,0,sss_aayy136688
ugs-2212067255,1,-1,0,sss_cctv0009
ugs-2212067184,10,-10,0,sss_lfy1616
ugs-2212067191,1,0.2,0,sss_1041667203
ugs-2212067086,10,-10,0,sss_lfy1616
ugs-2212067068,5,15,0,sss_abcd1986
ugs-2212067079,1,-1,0,sss_1041667203
ugs-2212067027,5,7,0,sss_aayy136688
ugs-2212066986,1,-1,0,sss_1041667203
ugs-2212066919,5,-5,0,sss_aayy136688
ugs-2212066894,10,-10,0,sss_lfy1616
ugs-2212066878,1,-1,0,sss_1041667203
ugs-2212066845,1,3,0,sss_cctv0009
ugs-2212066873,5,-5,0,sss_abcd1986
ugs-2212066783,10,-10,0,sss_lfy1616
ugs-2212066757,5,-0.5,0,sss_aayy136688
ugs-2212066709,1,1.8,0,sss_1041667203
ugs-2212066701,5,-5,0,sss_abcd1986
ugs-2212066605,10,10,0,sss_lfy1616
ugs-2212066633,5,-5,0,sss_aayy136688
ugs-2212066596,1,-1,0,sss_1041667203
ugs-2212066559,5,-5,0,sss_abcd1986
ugs-2212066504,5,92.5,0,sss_malaal1
ugs-2212066497,10,-10,0,sss_lfy1616
ugs-2212066484,1,-1,0,sss_1041667203
ugs-2212066377,1,-1,0,sss_1041667203
ugs-2212066380,5,-5,0,sss_malaal1
ugs-2212066357,10,-10,0,sss_lfy1616
ugs-2212066363,5,-3,0,sss_abcd1986
ugs-2212066293,1,-1,0,sss_cctv0009
ugs-2212066267,5,26,0,sss_aayy136688
ugs-2212066247,1,-1,0,sss_1041667203
ugs-2212066230,5,-5,0,sss_abcd1986
ugs-2212066242,5,-2,0,sss_malaal1
ugs-2212066182,1,-1,0,sss_cctv0009
ugs-2212066128,10,-10,0,sss_lfy1616
ugs-2212066126,5,-2,0,sss_aayy136688
ugs-2212066135,1,-1,0,sss_1041667203
ugs-2212066111,5,-5,0,sss_malaal1
ugs-2212066073,1,-1,0,sss_cctv0009
ugs-2212066020,5,-4,0,sss_abcd1986
ugs-2212066016,5,-5,0,sss_aayy136688
ugs-2212065965,10,-10,0,sss_lfy1616
ugs-2212065998,1,-1,0,sss_1041667203
ugs-2212065955,1,-1,0,sss_cctv0009
ugs-2212065959,5,-3.5,0,sss_malaal1
ugs-2212065884,5,-5,0,sss_aayy136688
ugs-2212065834,1,-1,0,sss_cctv0009
ugs-2212065851,5,-5,0,sss_abcd1986
ugs-2212065849,1,-1,0,sss_1041667203
ugs-2212065796,5,-5,0,sss_malaal1
ugs-2212065706,10,-10,0,sss_lfy1616
ugs-2212065717,5,-1,0,sss_aayy136688
ugs-2212065696,1,-1,0,sss_1041667203
ugs-2212065714,1,-1,0,sss_cctv0009
ugs-2212065697,5,-5,0,sss_abcd1986
ugs-2212065557,1,-0.4,0,sss_1041667203
ugs-2212065554,5,-5,0,sss_abcd1986
ugs-2212065538,10,-10,0,sss_lfy1616
ugs-2212065517,5,-5,0,sss_aayy136688
ugs-2212065403,5,-5,0,sss_abcd1986
ugs-2212065384,5,-5,0,sss_aayy136688
ugs-2212065329,10,-10,0,sss_lfy1616
ugs-2212065359,1,0.3,0,sss_1041667203
ugs-2212065266,5,-5,0,sss_abcd1986
ugs-2212065280,5,-5,0,sss_aayy136688
ugs-2212065231,1,1,0,sss_cctv0009
ugs-2212065236,1,-1,0,sss_1041667203
ugs-2212065199,10,-10,0,sss_lfy1616
ugs-2212065119,1,-1,0,sss_cctv0009
ugs-2212065115,5,-5,0,sss_aayy136688
ugs-2212065107,1,-1,0,sss_1041667203
ugs-2212065092,10,-10,0,sss_lfy1616
ugs-2212065051,5,-5,0,sss_abcd1986
ugs-2212064980,1,-1,0,sss_1041667203
ugs-2212064988,5,-5,0,sss_aayy136688
ugs-2212064972,1,-1,0,sss_cctv0009
ugs-2212064907,5,-5,0,sss_abcd1986
ugs-2212064833,10,-10,0,sss_lfy1616
ugs-2212064869,5,-5,0,sss_aayy136688
ugs-2212064873,1,-1,0,sss_cctv0009
ugs-2212064739,1,-1,0,sss_1041667203
ugs-2212064731,5,-5,0,sss_aayy136688
ugs-2212064700,10,-10,0,sss_lfy1616
ugs-2212064699,5,-5,0,sss_abcd1986
ugs-2212064636,5,-5,0,sss_aayy136688
ugs-2212064603,10,-10,0,sss_lfy1616
ugs-2212064595,1,-1,0,sss_cctv0009
ugs-2212064483,10,-10,0,sss_lfy1616
ugs-2212064498,5,-1.5,0,sss_aayy136688
ugs-2212064425,1,-1,0,sss_majia18
ugs-2212064367,1,-1,0,sss_cctv0009
ugs-2212064377,5,-5,0,sss_aayy136688
ugs-2212064388,1,-1,0,sss_1041667203
ugs-2212064328,1,-1,0,sss_majia18
ugs-2212064318,10,-10,0,sss_lfy1616
ugs-2212064248,1,-1,0,sss_majia18
ugs-2212064236,1,-1,0,sss_cctv0009
ugs-2212064195,10,-10,0,sss_lfy1616
ugs-2212064206,5,-3.5,0,sss_aayy136688
ugs-2212064163,1,-1,0,sss_majia18
ugs-2212064108,1,-1,0,sss_cctv0009
ugs-2212064067,1,0,0,sss_majia18
ugs-2212064076,5,-5,0,sss_aayy136688
ugs-2212064068,10,-10,0,sss_lfy1616
ugs-2212063984,1,-1,0,sss_majia18
ugs-2212063909,1,-1,0,sss_majia18
ugs-2212063876,5,-1.5,0,sss_aayy136688
ugs-2212063907,1,-1,0,sss_fyeste
ugs-2212063859,10,-10,0,sss_lfy1616
ugs-2212063810,1,-1,0,sss_majia18
ugs-2212063808,1,-1,0,sss_fyeste
ugs-2212063732,1,-1,0,sss_majia18
ugs-2212063737,1,-1,0,sss_1041667203
ugs-2212063748,1,-1,0,sss_cctv0009
ugs-2212063733,10,-10,0,sss_lfy1616
ugs-2212063684,1,-1,0,sss_fyeste
ugs-2212063623,1,-1,0,sss_cctv0009
ugs-2212063601,1,-1,0,sss_majia18
ugs-2212063590,1,-1,0,sss_fyeste
ugs-2212063532,1,0.8,0,sss_1041667203
ugs-2212063542,5,-1,0,sss_aayy136688
ugs-2212063516,1,-1,0,sss_majia18
ugs-2212063449,1,-1,0,sss_majia18
ugs-2212063421,1,-1,0,sss_1041667203
ugs-2212063367,1,-1,0,sss_majia18
ugs-2212063366,5,72,0,sss_abcd1986
ugs-2212063385,10,10,0,sss_lfy1616
ugs-2212063361,1,-1,0,sss_cctv0009
ugs-2212063340,5,0,0,sss_aayy136688
ugs-2212063321,5,-5,0,sss_fyeste
ugs-2212063300,1,-1,0,sss_1041667203
ugs-2212063284,1,-1,0,sss_majia18
ugs-2212063215,1,-1,0,sss_cctv0009
ugs-2212063233,5,-5,0,sss_aayy136688
ugs-2212063185,10,-10,0,sss_lfy1616
ugs-2212063200,5,-5,0,sss_abcd1986
ugs-2212063146,1,1,0,sss_majia18
ugs-2212063160,1,-1,0,sss_1041667203
ugs-2212063100,5,-5,0,sss_aayy136688
ugs-2212063024,1,-1,0,sss_majia18
ugs-2212063027,10,-10,0,sss_lfy1616
ugs-2212063014,1,-1,0,sss_cctv0009
ugs-2212062971,1,0.8,0,sss_1041667203
ugs-2212062976,5,-5,0,sss_aayy136688
ugs-2212062894,1,-1,0,sss_majia18
ugs-2212062903,5,2,0,sss_abcd1986
ugs-2212062843,1,-1,0,sss_cctv0009
ugs-2212062847,1,-1,0,sss_1041667203
ugs-2212062808,1,-1,0,sss_majia18
ugs-2212062830,5,-3,0,sss_aayy136688
ugs-2212062764,10,-10,0,sss_lfy1616
ugs-2212062701,1,1,0,sss_majia18
ugs-2212062674,5,-5,0,sss_aayy136688
ugs-2212062686,1,-0.2,0,sss_1041667203
ugs-2212062627,1,-1,0,sss_majia18
ugs-2212062536,10,-10,0,sss_lfy1616
ugs-2212062564,5,-5,0,sss_aayy136688
ugs-2212062498,1,1,0,sss_majia18
ugs-2212062530,1,0.4,0,sss_1041667203
ugs-2212062453,5,-5,0,sss_aayy136688
ugs-2212062410,1,-1,0,sss_majia18
ugs-2212062399,1,-1,0,sss_1041667203
ugs-2212062414,10,-10,0,sss_lfy1616
ugs-2212062249,1,6,0,sss_cctv0009
ugs-2212062236,5,-5,0,sss_aayy136688
ugs-2212062250,1,0.8,0,sss_1041667203
ugs-2212062129,1,-1,0,sss_cctv0009
ugs-2212062102,5,-5,0,sss_aayy136688
ugs-2212061916,5,-5,0,sss_aayy136688
ugs-2212061854,10,130,0,sss_lfy1616
ugs-2212061809,5,-5,0,sss_aayy136688
ugs-2212061729,10,-10,0,sss_lfy1616
ugs-2212061694,5,-5,0,sss_aayy136688
ugs-2212061630,10,-10,0,sss_lfy1616
ugs-2212061524,1,87,0,sss_1041667203
ugs-2212061499,10,-10,0,sss_lfy1616
ugs-2212061513,5,-5,0,sss_aayy136688
ugs-2212061400,10,-10,0,sss_lfy1616
ugs-2212061414,1,-1,0,sss_1041667203
ugs-2212061263,1,11,0,sss_cctv0009
ugs-2212061285,1,-0.4,0,sss_1041667203
ugs-2212061215,10,-10,0,sss_lfy1616
ugs-2212061173,1,-1,0,sss_1041667203
ugs-2212061147,1,-1,0,sss_cctv0009
ugs-2212061093,10,-10,0,sss_lfy1616
ugs-2212060996,10,-10,0,sss_lfy1616
ugs-2212060999,5,313.5,0,sss_abcd1986
ugs-2212060984,1,-1,0,sss_1041667203
ugs-2212061003,1,-1,0,sss_cctv0009
ugs-2212060883,1,-1,0,sss_cctv0009
ugs-2212060878,5,-5,0,sss_abcd1986
ugs-2212060880,1,-1,0,sss_1041667203
ugs-2212060866,10,-10,0,sss_lfy1616
ugs-2212060811,5,80,0,sss_aayy136688
ugs-2212060761,10,-10,0,sss_lfy1616
ugs-2212060769,1,-1,0,sss_1041667203
ugs-2212060708,5,-5,0,sss_aayy136688
ugs-2212060696,5,-5,0,sss_abcd1986
ugs-2212060670,1,-1,0,sss_1041667203
ugs-2212060629,1,1,0,sss_cctv0009
ugs-2212060608,5,-5,0,sss_aayy136688
ugs-2212060553,10,-10,0,sss_lfy1616
ugs-2212060569,5,-5,0,sss_abcd1986
ugs-2212060575,1,-1,0,sss_1041667203
ugs-2212060516,1,-1,0,sss_cctv0009
ugs-2212060501,5,-5,0,sss_aayy136688
ugs-2212060467,1,-1,0,sss_1041667203
ugs-2212060436,5,-5,0,sss_abcd1986
ugs-2212060393,10,-10,0,sss_lfy1616
ugs-2212060400,5,-5,0,sss_aayy136688
ugs-2212060363,1,-1,0,sss_cctv0009
ugs-2212060370,1,-1,0,sss_1041667203
ugs-2212060300,5,-5,0,sss_aayy136688
ugs-2212060268,1,-1,0,sss_1041667203
ugs-2212060249,1,-1,0,sss_cctv0009
ugs-2212060253,5,-3.5,0,sss_abcd1986
ugs-2212060207,10,-10,0,sss_lfy1616
ugs-2212060209,5,-5,0,sss_aayy136688
ugs-2212060148,1,-0.1,0,sss_1041667203
ugs-2212060121,5,-5,0,sss_abcd1986
ugs-2212060117,5,-5,0,sss_aayy136688
ugs-2212060053,1,-1,0,sss_cctv0009
ugs-2212060035,1,-1,0,sss_1041667203
ugs-2212060021,10,-10,0,sss_lfy1616
ugs-2212060017,5,-5,0,sss_aayy136688
ugs-2212059981,5,-5,0,sss_abcd1986
ugs-2212059949,1,-1,0,sss_cctv0009
ugs-2212059927,1,-0.2,0,sss_1041667203
ugs-2212059894,10,-10,0,sss_lfy1616
ugs-2212059835,1,-1,0,sss_1041667203
ugs-2212059828,5,-5,0,sss_aayy136688
ugs-2212059764,1,-1,0,sss_1041667203
ugs-2212059749,5,-5,0,sss_aayy136688
ugs-2212059736,1,0,0,sss_cctv0009
ugs-2212059676,5,-5,0,sss_aayy136688
ugs-2212059638,1,-1,0,sss_cctv0009
ugs-2212059624,10,60,0,sss_lfy1616
ugs-2212059597,1,-1,0,sss_1041667203
ugs-2212059606,5,-5,0,sss_aayy136688
ugs-2212059507,1,-1,0,sss_1041667203
ugs-2212059516,5,-5,0,sss_aayy136688
ugs-2212059483,10,-10,0,sss_lfy1616
ugs-2212059469,1,-1,0,sss_cctv0009
ugs-2212059423,5,-5,0,sss_aayy136688
ugs-2212059384,1,-0.1,0,sss_1041667203
ugs-2212059339,10,-10,0,sss_lfy1616
ugs-2212059299,5,-5,0,sss_malaal1
ugs-2212059287,1,-1,0,sss_1041667203
ugs-2212059285,5,-5,0,sss_aayy136688
ugs-2212059232,10,-10,0,sss_lfy1616
ugs-2212059250,1,-1,0,sss_cctv0009
ugs-2212059170,1,-1,0,sss_1041667203
ugs-2212059139,10,-10,0,sss_lfy1616
ugs-2212059151,5,11.5,0,sss_malaal1
ugs-2212059066,1,-1,0,sss_1041667203
ugs-2212058905,10,-10,0,sss_lfy1616
ugs-2212058921,1,-1,0,sss_malaal1
